Word,Dot_product,Location_fan,Model_seed,n_epochs,List
zwerver,1.1050082445144653,False,23,65,56
admiraal,1.0660241842269897,False,23,65,56
kruidenier,1.5527937412261963,False,23,65,56
monnik,1.1339173316955566,False,23,65,56
artiest,1.3310256004333496,False,23,65,56
kelner,1.2907506227493286,False,23,65,56
kapitein,1.092759132385254,False,23,65,56
slager,1.160678744316101,False,23,65,56
graficus,0.9698711633682251,False,23,65,56
serveerster,1.4306082725524902,False,23,65,56
deejay,1.71486496925354,False,23,65,56
chirurg,0.7085570096969604,False,23,65,56
schilder,0.8586501479148865,False,23,65,56
muzikant,0.8320205211639404,False,23,65,56
groenteboer,0.9021123647689819,False,23,65,56
bakker,1.651705265045166,False,23,65,56
kloosterling,0.4468432068824768,False,23,65,56
ober,1.5379817485809326,False,23,65,56
dronkaard,0.9419971108436584,False,23,65,56
neuroloog,2.012394905090332,False,23,65,56
zanger,1.7632114887237549,False,23,65,56
barman,0.9511467814445496,False,23,65,56
dokter,1.1763161420822144,False,40,65,56
zwerver,0.844963788986206,False,40,65,56
admiraal,1.8241835832595825,False,40,65,56
kruidenier,1.487492322921753,False,40,65,56
monnik,1.16279935836792,False,40,65,56
artiest,2.052927255630493,False,40,65,56
kelner,1.5360373258590698,False,40,65,56
kapitein,1.0422548055648804,False,40,65,56
slager,2.3087422847747803,False,40,65,56
graficus,1.1567655801773071,False,40,65,56
serveerster,0.9600104689598083,False,40,65,56
deejay,1.6824028491973877,False,40,65,56
chirurg,0.4136557877063751,False,40,65,56
schilder,0.8475459218025208,False,40,65,56
muzikant,0.533252477645874,False,40,65,56
groenteboer,0.3875731825828552,False,40,65,56
bakker,2.1278457641601562,False,40,65,56
kloosterling,1.5655754804611206,False,40,65,56
ober,1.7417885065078735,False,40,65,56
dronkaard,1.2104824781417847,False,40,65,56
neuroloog,1.446307897567749,False,40,65,56
internist,1.957776427268982,False,40,65,56
zanger,0.6808353066444397,False,40,65,56
barman,0.6746329665184021,False,40,65,56
dokter,0.5961435437202454,False,50,65,56
zwerver,1.7208400964736938,False,50,65,56
admiraal,1.0125083923339844,False,50,65,56
kruidenier,1.477972149848938,False,50,65,56
monnik,0.9113892316818237,False,50,65,56
artiest,0.6318053007125854,False,50,65,56
kelner,1.4512437582015991,False,50,65,56
kapitein,0.9974309206008911,False,50,65,56
slager,0.9951387643814087,False,50,65,56
graficus,1.310665488243103,False,50,65,56
serveerster,1.2650792598724365,False,50,65,56
deejay,0.7401198744773865,False,50,65,56
chirurg,1.3385018110275269,False,50,65,56
schilder,1.1151254177093506,False,50,65,56
muzikant,1.0235623121261597,False,50,65,56
groenteboer,1.1620649099349976,False,50,65,56
bakker,1.255295991897583,False,50,65,56
kloosterling,0.9403868913650513,False,50,65,56
ober,1.4169164896011353,False,50,65,56
dronkaard,0.8369861245155334,False,50,65,56
neuroloog,1.4258102178573608,False,50,65,56
internist,1.1783767938613892,False,50,65,56
zanger,1.7275465726852417,False,50,65,56
barman,0.6911494731903076,False,50,65,56
acrobaat,0.496940016746521,False,23,65,58
barman,1.0864624977111816,False,23,65,58
ober,0.9301725625991821,False,23,65,58
chirurg,0.8266887068748474,False,23,65,58
kelner,0.7645734548568726,False,23,65,58
graficus,1.1923539638519287,False,23,65,58
kruidenier,1.342201590538025,False,23,65,58
dokter,0.7154353857040405,False,23,65,58
bakker,1.7420471906661987,False,23,65,58
verkoper,0.9856008291244507,False,23,65,58
illustrator,1.5935133695602417,False,23,65,58
clown,1.480668544769287,False,23,65,58
goochelaar,1.1232144832611084,False,23,65,58
neuroloog,1.4408217668533325,False,23,65,58
procureur,1.2213042974472046,False,23,65,58
landloper,1.1833914518356323,False,23,65,58
notaris,1.7949367761611938,False,23,65,58
dompteur,0.33182063698768616,False,23,65,58
bedelaar,1.651882529258728,False,23,65,58
groenteboer,0.9399210214614868,False,23,65,58
internist,1.330573320388794,False,23,65,58
slager,0.42303693294525146,False,23,65,58
consument,2.6387782096862793,False,23,65,58
serveerster,0.8729529976844788,False,23,65,58
acrobaat,1.7662819623947144,False,40,65,58
barman,1.0515438318252563,False,40,65,58
ober,1.3996740579605103,False,40,65,58
chirurg,0.4963034391403198,False,40,65,58
kelner,0.5910738110542297,False,40,65,58
graficus,1.7348788976669312,False,40,65,58
kruidenier,1.6495165824890137,False,40,65,58
dokter,0.48672494292259216,False,40,65,58
bakker,2.665719985961914,False,40,65,58
verkoper,0.800355076789856,False,40,65,58
illustrator,0.9020466208457947,False,40,65,58
clown,1.76548171043396,False,40,65,58
goochelaar,0.7908982038497925,False,40,65,58
neuroloog,0.8105687499046326,False,40,65,58
procureur,0.6588396430015564,False,40,65,58
landloper,0.7525712251663208,False,40,65,58
notaris,1.6270403861999512,False,40,65,58
dompteur,1.1110774278640747,False,40,65,58
bedelaar,1.6726808547973633,False,40,65,58
groenteboer,1.23319673538208,False,40,65,58
internist,1.3235951662063599,False,40,65,58
slager,1.7315376996994019,False,40,65,58
consument,1.2443747520446777,False,40,65,58
serveerster,0.4560851454734802,False,40,65,58
acrobaat,1.3175621032714844,False,50,65,58
barman,1.7046676874160767,False,50,65,58
ober,0.9641765356063843,False,50,65,58
chirurg,0.9400168061256409,False,50,65,58
kelner,0.36678287386894226,False,50,65,58
graficus,0.2927390933036804,False,50,65,58
kruidenier,2.305168390274048,False,50,65,58
dokter,0.32784387469291687,False,50,65,58
bakker,1.3371691703796387,False,50,65,58
verkoper,1.204750418663025,False,50,65,58
illustrator,1.4098711013793945,False,50,65,58
clown,0.6152428388595581,False,50,65,58
goochelaar,2.2963502407073975,False,50,65,58
neuroloog,1.0109273195266724,False,50,65,58
procureur,1.3424166440963745,False,50,65,58
landloper,1.3371832370758057,False,50,65,58
notaris,1.0397783517837524,False,50,65,58
dompteur,0.5106719136238098,False,50,65,58
bedelaar,1.6175440549850464,False,50,65,58
groenteboer,0.45143774151802063,False,50,65,58
internist,1.415890097618103,False,50,65,58
slager,1.1915967464447021,False,50,65,58
consument,1.9008018970489502,False,50,65,58
serveerster,0.8076233267784119,False,50,65,58
installateur,0.5900667905807495,False,23,65,60
ober,1.3329154253005981,False,23,65,60
schilder,0.8494112491607666,False,23,65,60
monteur,2.2511234283447266,False,23,65,60
slager,0.806942343711853,False,23,65,60
elektricien,0.8101654648780823,False,23,65,60
notaris,1.4772378206253052,False,23,65,60
bakker,1.1573617458343506,False,23,65,60
kapitein,0.9210501313209534,False,23,65,60
denker,1.0250282287597656,False,23,65,60
groenteboer,1.1071113348007202,False,23,65,60
kolonel,1.0860981941223145,False,23,65,60
procureur,1.0420655012130737,False,23,65,60
raadsman,1.3563575744628906,False,23,65,60
kruidenier,1.0845307111740112,False,23,65,60
admiraal,1.1639152765274048,False,23,65,60
soldaat,1.324758768081665,False,23,65,60
kunstenaar,0.4182612895965576,False,23,65,60
neuroloog,1.7021023035049438,False,23,65,60
internist,1.3277331590652466,False,23,65,60
advocaat,1.053994059562683,False,23,65,60
barman,1.8109838962554932,False,23,65,60
loodgieter,1.7223103046417236,False,23,65,60
wetenschapper,1.083463191986084,False,23,65,60
installateur,1.7326396703720093,False,40,65,60
ober,1.242051124572754,False,40,65,60
schilder,1.4261524677276611,False,40,65,60
monteur,1.6654022932052612,False,40,65,60
slager,0.5285358428955078,False,40,65,60
elektricien,1.5668493509292603,False,40,65,60
notaris,1.6937282085418701,False,40,65,60
bakker,1.2486299276351929,False,40,65,60
kapitein,1.541130542755127,False,40,65,60
denker,1.1843897104263306,False,40,65,60
groenteboer,0.8167464733123779,False,40,65,60
kolonel,1.7372102737426758,False,40,65,60
procureur,0.7186612486839294,False,40,65,60
raadsman,0.8236228227615356,False,40,65,60
kruidenier,0.6372672915458679,False,40,65,60
admiraal,1.0128254890441895,False,40,65,60
soldaat,1.174302577972412,False,40,65,60
kunstenaar,1.4467685222625732,False,40,65,60
neuroloog,1.3425343036651611,False,40,65,60
internist,1.4849722385406494,False,40,65,60
advocaat,1.2382259368896484,False,40,65,60
barman,1.9422274827957153,False,40,65,60
loodgieter,0.663783073425293,False,40,65,60
wetenschapper,0.6528850197792053,False,40,65,60
installateur,1.4960463047027588,False,50,65,60
ober,2.348558187484741,False,50,65,60
schilder,0.9828099012374878,False,50,65,60
monteur,1.19671630859375,False,50,65,60
slager,0.6107174158096313,False,50,65,60
elektricien,0.43956249952316284,False,50,65,60
notaris,2.3740031719207764,False,50,65,60
bakker,1.3084224462509155,False,50,65,60
kapitein,0.889369785785675,False,50,65,60
denker,1.4326390027999878,False,50,65,60
groenteboer,1.4236946105957031,False,50,65,60
kolonel,0.38684555888175964,False,50,65,60
procureur,2.3180956840515137,False,50,65,60
raadsman,1.2821637392044067,False,50,65,60
kruidenier,1.1172525882720947,False,50,65,60
admiraal,1.5243358612060547,False,50,65,60
soldaat,0.828420877456665,False,50,65,60
kunstenaar,0.7500407695770264,False,50,65,60
neuroloog,1.768020749092102,False,50,65,60
internist,1.8031529188156128,False,50,65,60
advocaat,0.6079607009887695,False,50,65,60
barman,1.861478328704834,False,50,65,60
loodgieter,0.9312261939048767,False,50,65,60
wetenschapper,0.9920318126678467,False,50,65,60
kruidenier,0.5130323171615601,False,23,65,62
neuroloog,1.0144087076187134,False,23,65,62
monnik,0.3741242587566376,False,23,65,62
dokter,1.5387755632400513,False,23,65,62
raadsman,1.252440094947815,False,23,65,62
kapitein,0.5746899843215942,False,23,65,62
auteur,1.7397335767745972,False,23,65,62
admiraal,1.4144506454467773,False,23,65,62
soldaat,1.590104103088379,False,23,65,62
slager,0.8203126192092896,False,23,65,62
elektricien,1.5775686502456665,False,23,65,62
chirurg,0.6747505068778992,False,23,65,62
illustrator,1.1688346862792969,False,23,65,62
procureur,1.6973997354507446,False,23,65,62
internist,1.2108173370361328,False,23,65,62
groenteboer,1.0384626388549805,False,23,65,62
kloosterling,1.5193138122558594,False,23,65,62
bakker,0.6347999572753906,False,23,65,62
kluizenaar,1.2797068357467651,False,23,65,62
journalist,0.7465327382087708,False,23,65,62
monteur,1.659885048866272,False,23,65,62
kunstenaar,1.535309910774231,False,23,65,62
missionaris,1.8971185684204102,False,23,65,62
kolonel,1.0205124616622925,False,23,65,62
kruidenier,1.6107479333877563,False,40,65,62
neuroloog,1.5550380945205688,False,40,65,62
monnik,1.7340707778930664,False,40,65,62
dokter,1.7385900020599365,False,40,65,62
raadsman,1.3270078897476196,False,40,65,62
kapitein,1.0949668884277344,False,40,65,62
auteur,1.865630865097046,False,40,65,62
admiraal,1.8130722045898438,False,40,65,62
soldaat,2.405564785003662,False,40,65,62
slager,0.8975725769996643,False,40,65,62
elektricien,0.965264081954956,False,40,65,62
chirurg,0.4273267686367035,False,40,65,62
illustrator,0.783760130405426,False,40,65,62
procureur,1.1092733144760132,False,40,65,62
internist,0.5400566458702087,False,40,65,62
groenteboer,0.5896348357200623,False,40,65,62
kloosterling,1.7149618864059448,False,40,65,62
bakker,1.472206473350525,False,40,65,62
kluizenaar,1.1659897565841675,False,40,65,62
journalist,1.475793719291687,False,40,65,62
monteur,1.480481505393982,False,40,65,62
kunstenaar,2.1981894969940186,False,40,65,62
missionaris,1.1099246740341187,False,40,65,62
kolonel,0.5566945672035217,False,40,65,62
kruidenier,1.187353491783142,False,50,65,62
neuroloog,2.28194260597229,False,50,65,62
monnik,0.7538105249404907,False,50,65,62
dokter,1.1563082933425903,False,50,65,62
raadsman,1.4155319929122925,False,50,65,62
kapitein,0.37777453660964966,False,50,65,62
auteur,2.54894757270813,False,50,65,62
admiraal,1.045130968093872,False,50,65,62
soldaat,0.9486296772956848,False,50,65,62
slager,1.2081352472305298,False,50,65,62
elektricien,1.384885549545288,False,50,65,62
chirurg,0.4899451732635498,False,50,65,62
illustrator,2.552645683288574,False,50,65,62
procureur,1.227350115776062,False,50,65,62
internist,1.0710844993591309,False,50,65,62
groenteboer,1.2877651453018188,False,50,65,62
kloosterling,1.0396785736083984,False,50,65,62
bakker,1.0150341987609863,False,50,65,62
kluizenaar,1.598479986190796,False,50,65,62
journalist,1.3845843076705933,False,50,65,62
monteur,1.4043046236038208,False,50,65,62
kunstenaar,1.776891827583313,False,50,65,62
missionaris,1.8769692182540894,False,50,65,62
kolonel,0.9530102014541626,False,50,65,62
kunstenaar,0.4500359892845154,False,23,65,64
monnik,0.9552035331726074,False,23,65,64
kapitein,0.25486648082733154,False,23,65,64
barman,1.8995628356933594,False,23,65,64
admiraal,1.2162935733795166,False,23,65,64
zanger,1.1433027982711792,False,23,65,64
monteur,1.2622463703155518,False,23,65,64
procureur,1.4546579122543335,False,23,65,64
installateur,1.7972036600112915,False,23,65,64
chirurg,0.9103294610977173,False,23,65,64
kluizenaar,1.0200423002243042,False,23,65,64
serveerster,1.8623745441436768,False,23,65,64
kloosterling,1.0473332405090332,False,23,65,64
loodgieter,0.9398156404495239,False,23,65,64
soldaat,1.2558082342147827,False,23,65,64
artiest,1.5365508794784546,False,23,65,64
kelner,1.09456205368042,False,23,65,64
graficus,0.31519177556037903,False,23,65,64
missionaris,1.763806700706482,False,23,65,64
raadsman,1.0907015800476074,False,23,65,64
ober,1.8923181295394897,False,23,65,64
dokter,1.1404279470443726,False,23,65,64
kolonel,1.5629842281341553,False,23,65,64
elektricien,0.9322337508201599,False,23,65,64
kunstenaar,1.839049220085144,False,40,65,64
monnik,1.0142543315887451,False,40,65,64
kapitein,1.2831774950027466,False,40,65,64
barman,1.873274564743042,False,40,65,64
admiraal,1.371177315711975,False,40,65,64
zanger,2.0872642993927,False,40,65,64
monteur,1.6749805212020874,False,40,65,64
procureur,1.5147101879119873,False,40,65,64
installateur,2.225098133087158,False,40,65,64
chirurg,0.9861218333244324,False,40,65,64
kluizenaar,0.7481341361999512,False,40,65,64
serveerster,1.5495887994766235,False,40,65,64
kloosterling,0.6387434005737305,False,40,65,64
loodgieter,0.5878928303718567,False,40,65,64
soldaat,0.6151347756385803,False,40,65,64
artiest,1.1316845417022705,False,40,65,64
kelner,1.313371181488037,False,40,65,64
graficus,1.5251834392547607,False,40,65,64
missionaris,1.8460367918014526,False,40,65,64
raadsman,1.7704702615737915,False,40,65,64
ober,1.7263437509536743,False,40,65,64
dokter,1.5643916130065918,False,40,65,64
kolonel,0.9041168689727783,False,40,65,64
elektricien,0.61192387342453,False,40,65,64
kunstenaar,0.8803128600120544,False,50,65,64
monnik,1.8194866180419922,False,50,65,64
kapitein,0.5627740621566772,False,50,65,64
barman,1.505556344985962,False,50,65,64
admiraal,0.9208276271820068,False,50,65,64
zanger,0.4534247815608978,False,50,65,64
monteur,1.266575813293457,False,50,65,64
procureur,1.4125146865844727,False,50,65,64
installateur,1.1253788471221924,False,50,65,64
chirurg,1.3248344659805298,False,50,65,64
kluizenaar,1.4377225637435913,False,50,65,64
serveerster,0.5282350182533264,False,50,65,64
kloosterling,2.444489002227783,False,50,65,64
loodgieter,1.0936747789382935,False,50,65,64
soldaat,1.2296075820922852,False,50,65,64
artiest,1.7704346179962158,False,50,65,64
kelner,0.49770599603652954,False,50,65,64
graficus,0.8253328800201416,False,50,65,64
missionaris,1.6400432586669922,False,50,65,64
raadsman,1.4669756889343262,False,50,65,64
ober,1.5748881101608276,False,50,65,64
dokter,1.1635828018188477,False,50,65,64
kolonel,1.5913844108581543,False,50,65,64
elektricien,0.7202761173248291,False,50,65,64
groenteboer,0.4188916087150574,False,23,65,66
artiest,1.4894651174545288,False,23,65,66
soldaat,0.7723840475082397,False,23,65,66
chirurg,0.9665747284889221,False,23,65,66
serveerster,0.8516250252723694,False,23,65,66
admiraal,1.3696599006652832,False,23,65,66
kruidenier,1.547082781791687,False,23,65,66
neuroloog,1.2422703504562378,False,23,65,66
kapitein,0.6323023438453674,False,23,65,66
ober,1.0168331861495972,False,23,65,66
illustrator,1.8245662450790405,False,23,65,66
kunstenaar,1.3534190654754639,False,23,65,66
installateur,1.178077220916748,False,23,65,66
raadsman,1.4324977397918701,False,23,65,66
dokter,0.9591359496116638,False,23,65,66
muzikant,0.7691544890403748,False,23,65,66
slager,1.1777565479278564,False,23,65,66
notaris,0.5469913482666016,False,23,65,66
internist,0.9793365001678467,False,23,65,66
kolonel,0.8581224679946899,False,23,65,66
elektricien,1.6961768865585327,False,23,65,66
bakker,1.901953935623169,False,23,65,66
zanger,2.1674909591674805,False,23,65,66
deejay,1.0784372091293335,False,23,65,66
groenteboer,1.4695194959640503,False,40,65,66
artiest,1.5689712762832642,False,40,65,66
soldaat,1.2515836954116821,False,40,65,66
chirurg,0.3404408395290375,False,40,65,66
serveerster,1.1645725965499878,False,40,65,66
admiraal,1.7995193004608154,False,40,65,66
kruidenier,1.549685001373291,False,40,65,66
neuroloog,1.4737329483032227,False,40,65,66
kapitein,1.6094707250595093,False,40,65,66
ober,1.283581256866455,False,40,65,66
illustrator,1.0099966526031494,False,40,65,66
kunstenaar,1.9968781471252441,False,40,65,66
installateur,0.8523380756378174,False,40,65,66
raadsman,1.1509391069412231,False,40,65,66
dokter,0.40864357352256775,False,40,65,66
muzikant,0.8229774832725525,False,40,65,66
slager,1.324110746383667,False,40,65,66
notaris,1.6637964248657227,False,40,65,66
internist,1.544924020767212,False,40,65,66
kolonel,1.569604754447937,False,40,65,66
elektricien,1.351905107498169,False,40,65,66
bakker,2.3660950660705566,False,40,65,66
zanger,0.8997593522071838,False,40,65,66
deejay,0.6889674067497253,False,40,65,66
groenteboer,1.2458194494247437,False,50,65,66
artiest,2.4327821731567383,False,50,65,66
soldaat,0.76302170753479,False,50,65,66
chirurg,0.8224599957466125,False,50,65,66
serveerster,1.0622358322143555,False,50,65,66
admiraal,0.48621273040771484,False,50,65,66
kruidenier,2.3992865085601807,False,50,65,66
neuroloog,1.4228103160858154,False,50,65,66
kapitein,0.7718572020530701,False,50,65,66
ober,1.3928714990615845,False,50,65,66
illustrator,1.6201092004776,False,50,65,66
kunstenaar,0.4764654338359833,False,50,65,66
installateur,2.1197619438171387,False,50,65,66
raadsman,1.2324527502059937,False,50,65,66
dokter,1.0643577575683594,False,50,65,66
muzikant,1.0932164192199707,False,50,65,66
slager,0.3085481524467468,False,50,65,66
notaris,0.8426729440689087,False,50,65,66
internist,1.5969024896621704,False,50,65,66
kolonel,1.6440166234970093,False,50,65,66
elektricien,0.9448148012161255,False,50,65,66
bakker,1.8062834739685059,False,50,65,66
zanger,1.4678092002868652,False,50,65,66
deejay,1.2373145818710327,False,50,65,66
groenteboer,0.508212685585022,False,23,65,68
kluizenaar,1.0243276357650757,False,23,65,68
deejay,0.8804670572280884,False,23,65,68
dokter,1.458097219467163,False,23,65,68
monnik,0.9956182837486267,False,23,65,68
kloosterling,0.8000363707542419,False,23,65,68
muzikant,1.5703728199005127,False,23,65,68
serveerster,1.117569923400879,False,23,65,68
ober,1.8039846420288086,False,23,65,68
zwerver,0.9076623916625977,False,23,65,68
slager,1.1045958995819092,False,23,65,68
procureur,1.8975263833999634,False,23,65,68
kruidenier,0.9950094223022461,False,23,65,68
artiest,1.6783416271209717,False,23,65,68
missionaris,1.407086730003357,False,23,65,68
landloper,1.201489806175232,False,23,65,68
zanger,1.446016550064087,False,23,65,68
loodgieter,0.4492710828781128,False,23,65,68
monteur,1.1612801551818848,False,23,65,68
bakker,1.3562774658203125,False,23,65,68
neuroloog,1.8856546878814697,False,23,65,68
chirurg,0.39277973771095276,False,23,65,68
internist,1.7092281579971313,False,23,65,68
notaris,0.9812577962875366,False,23,65,68
groenteboer,1.5697834491729736,False,40,65,68
kluizenaar,0.6905803680419922,False,40,65,68
deejay,1.8793821334838867,False,40,65,68
dokter,1.6194403171539307,False,40,65,68
monnik,1.1960750818252563,False,40,65,68
kloosterling,1.3577381372451782,False,40,65,68
muzikant,1.189565658569336,False,40,65,68
serveerster,1.4322357177734375,False,40,65,68
ober,2.7215969562530518,False,40,65,68
zwerver,0.7467507123947144,False,40,65,68
slager,0.9657273888587952,False,40,65,68
procureur,2.144047737121582,False,40,65,68
kruidenier,0.7937723398208618,False,40,65,68
artiest,1.2316080331802368,False,40,65,68
missionaris,0.6631439924240112,False,40,65,68
landloper,0.7238643765449524,False,40,65,68
zanger,1.5315316915512085,False,40,65,68
loodgieter,1.0415316820144653,False,40,65,68
monteur,1.402591347694397,False,40,65,68
bakker,1.927016258239746,False,40,65,68
neuroloog,1.5619010925292969,False,40,65,68
chirurg,1.2269166707992554,False,40,65,68
internist,0.7303104996681213,False,40,65,68
notaris,0.6125920414924622,False,40,65,68
groenteboer,1.0922698974609375,False,50,65,68
kluizenaar,1.434935212135315,False,50,65,68
deejay,0.9805192947387695,False,50,65,68
dokter,0.8070666790008545,False,50,65,68
monnik,0.8951327800750732,False,50,65,68
kloosterling,0.47746700048446655,False,50,65,68
muzikant,1.9600558280944824,False,50,65,68
serveerster,1.26231050491333,False,50,65,68
ober,1.4996978044509888,False,50,65,68
zwerver,1.066978931427002,False,50,65,68
slager,1.0297797918319702,False,50,65,68
procureur,0.7670649290084839,False,50,65,68
kruidenier,1.9294301271438599,False,50,65,68
artiest,1.3535528182983398,False,50,65,68
missionaris,1.0743849277496338,False,50,65,68
landloper,1.2643702030181885,False,50,65,68
zanger,0.6833851337432861,False,50,65,68
loodgieter,0.7411068081855774,False,50,65,68
monteur,0.5099897384643555,False,50,65,68
bakker,1.8673985004425049,False,50,65,68
neuroloog,1.6169241666793823,False,50,65,68
chirurg,0.4028890132904053,False,50,65,68
internist,1.5826537609100342,False,50,65,68
notaris,0.7203940749168396,False,50,65,68
monteur,0.3743686378002167,False,23,65,70
ober,1.2955044507980347,False,23,65,70
kolonel,0.9132788181304932,False,23,65,70
kelner,0.9977532029151917,False,23,65,70
consument,1.2564282417297363,False,23,65,70
graficus,1.4063068628311157,False,23,65,70
barman,1.187254786491394,False,23,65,70
goochelaar,1.143588900566101,False,23,65,70
dompteur,1.5625004768371582,False,23,65,70
wetenschapper,0.9523108601570129,False,23,65,70
verkoper,1.0087509155273438,False,23,65,70
internist,1.641332983970642,False,23,65,70
soldaat,0.9130027890205383,False,23,65,70
illustrator,1.312934398651123,False,23,65,70
loodgieter,1.1756590604782104,False,23,65,70
installateur,0.9563280940055847,False,23,65,70
elektricien,1.4704078435897827,False,23,65,70
serveerster,0.4974516034126282,False,23,65,70
denker,1.7793314456939697,False,23,65,70
chirurg,0.3275364637374878,False,23,65,70
neuroloog,1.6051955223083496,False,23,65,70
clown,1.3680044412612915,False,23,65,70
dokter,1.9001619815826416,False,23,65,70
acrobaat,1.110683560371399,False,23,65,70
monteur,1.7377989292144775,False,40,65,70
ober,1.3542534112930298,False,40,65,70
kolonel,1.7042571306228638,False,40,65,70
kelner,0.9380360841751099,False,40,65,70
consument,1.2325074672698975,False,40,65,70
graficus,1.4641317129135132,False,40,65,70
barman,1.4295129776000977,False,40,65,70
goochelaar,1.607812523841858,False,40,65,70
dompteur,1.598483681678772,False,40,65,70
wetenschapper,0.9374683499336243,False,40,65,70
verkoper,0.8596957325935364,False,40,65,70
internist,2.0301122665405273,False,40,65,70
soldaat,0.784885048866272,False,40,65,70
illustrator,1.1043773889541626,False,40,65,70
loodgieter,0.5298413038253784,False,40,65,70
installateur,0.7070254683494568,False,40,65,70
elektricien,1.5327308177947998,False,40,65,70
serveerster,1.3261544704437256,False,40,65,70
denker,1.8874047994613647,False,40,65,70
chirurg,0.44755902886390686,False,40,65,70
neuroloog,1.2549796104431152,False,40,65,70
clown,1.9059653282165527,False,40,65,70
dokter,0.47119295597076416,False,40,65,70
acrobaat,0.49865099787712097,False,40,65,70
monteur,0.7494848966598511,False,50,65,70
ober,2.0617306232452393,False,50,65,70
kolonel,0.9052035212516785,False,50,65,70
kelner,1.3671225309371948,False,50,65,70
consument,1.4381158351898193,False,50,65,70
graficus,0.2659340500831604,False,50,65,70
barman,1.9063992500305176,False,50,65,70
goochelaar,1.0592149496078491,False,50,65,70
dompteur,0.8547663688659668,False,50,65,70
wetenschapper,1.0970306396484375,False,50,65,70
verkoper,1.3047678470611572,False,50,65,70
internist,0.6651270389556885,False,50,65,70
soldaat,2.0334279537200928,False,50,65,70
illustrator,1.1010900735855103,False,50,65,70
loodgieter,0.8173065185546875,False,50,65,70
installateur,1.0714974403381348,False,50,65,70
elektricien,0.6420490145683289,False,50,65,70
serveerster,0.43506333231925964,False,50,65,70
denker,1.7835545539855957,False,50,65,70
chirurg,0.5225662589073181,False,50,65,70
neuroloog,1.4678528308868408,False,50,65,70
clown,1.346060872077942,False,50,65,70
dokter,0.9589490294456482,False,50,65,70
acrobaat,0.9415902495384216,False,50,65,70
monnik,0.5243234634399414,False,23,65,72
procureur,1.1659460067749023,False,23,65,72
graficus,0.11653699725866318,False,23,65,72
illustrator,2.376751184463501,False,23,65,72
barman,1.1078683137893677,False,23,65,72
kloosterling,0.7867279052734375,False,23,65,72
kapitein,1.4130185842514038,False,23,65,72
monteur,1.2711501121520996,False,23,65,72
kruidenier,1.5857443809509277,False,23,65,72
acrobaat,1.055716633796692,False,23,65,72
ober,1.83424711227417,False,23,65,72
loodgieter,1.1699928045272827,False,23,65,72
kunstenaar,1.2562627792358398,False,23,65,72
schilder,0.9143961071968079,False,23,65,72
notaris,1.2782678604125977,False,23,65,72
missionaris,1.8506039381027222,False,23,65,72
slager,0.34306129813194275,False,23,65,72
groenteboer,1.3185782432556152,False,23,65,72
installateur,1.1646831035614014,False,23,65,72
goochelaar,2.209312677383423,False,23,65,72
elektricien,1.257372498512268,False,23,65,72
bakker,2.6258270740509033,False,23,65,72
kluizenaar,0.9962142109870911,False,23,65,72
monnik,1.579532504081726,False,40,65,72
procureur,1.3895225524902344,False,40,65,72
graficus,1.8132554292678833,False,40,65,72
illustrator,1.8564989566802979,False,40,65,72
barman,1.3024852275848389,False,40,65,72
kloosterling,1.464409589767456,False,40,65,72
kapitein,1.3404567241668701,False,40,65,72
monteur,1.085716724395752,False,40,65,72
kruidenier,1.738313913345337,False,40,65,72
acrobaat,0.9520193338394165,False,40,65,72
ober,1.1110345125198364,False,40,65,72
loodgieter,1.1062633991241455,False,40,65,72
kunstenaar,0.43401023745536804,False,40,65,72
schilder,0.47237735986709595,False,40,65,72
kolonel,0.5306555032730103,False,40,65,72
notaris,0.4422833025455475,False,40,65,72
missionaris,1.7226594686508179,False,40,65,72
slager,0.5768384337425232,False,40,65,72
groenteboer,1.4777154922485352,False,40,65,72
installateur,1.8283668756484985,False,40,65,72
goochelaar,1.3022996187210083,False,40,65,72
elektricien,1.9376041889190674,False,40,65,72
bakker,0.9981160759925842,False,40,65,72
kluizenaar,0.6404802203178406,False,40,65,72
monnik,0.8212136626243591,False,50,65,72
procureur,2.0444042682647705,False,50,65,72
graficus,0.35410523414611816,False,50,65,72
illustrator,1.5812329053878784,False,50,65,72
barman,1.2408932447433472,False,50,65,72
kloosterling,0.41289734840393066,False,50,65,72
kapitein,1.919317603111267,False,50,65,72
monteur,0.936821460723877,False,50,65,72
kruidenier,1.1300418376922607,False,50,65,72
acrobaat,1.2801324129104614,False,50,65,72
ober,1.4199655055999756,False,50,65,72
loodgieter,0.4400074779987335,False,50,65,72
kunstenaar,1.3197882175445557,False,50,65,72
schilder,1.0891796350479126,False,50,65,72
kolonel,1.2857019901275635,False,50,65,72
notaris,1.4272902011871338,False,50,65,72
missionaris,0.979493260383606,False,50,65,72
slager,0.5977727174758911,False,50,65,72
groenteboer,1.441077709197998,False,50,65,72
installateur,1.2768542766571045,False,50,65,72
goochelaar,1.3865313529968262,False,50,65,72
elektricien,1.4597551822662354,False,50,65,72
bakker,1.8468637466430664,False,50,65,72
kluizenaar,0.9283586740493774,False,50,65,72
advocaat,0.40603914856910706,False,23,65,74
bakker,1.3625324964523315,False,23,65,74
kloosterling,0.6553016304969788,False,23,65,74
chirurg,1.5787162780761719,False,23,65,74
graficus,0.7578619718551636,False,23,65,74
