Word,ACT_R_activation,Location_fan,List
chirurg,120.1486440519292,False,58
kelner,110.94350134141993,False,58
graficus,132.09673716727386,False,58
kruidenier,132.01619269077048,False,58
dokter,121.84350359553662,False,58
bakker,147.57494614781405,False,58
verkoper,124.07345447477303,False,58
illustrator,136.26926713579851,False,58
clown,132.4844549177477,False,58
goochelaar,120.95446658921082,False,58
neuroloog,134.4794076065726,False,58
procureur,132.38314859152416,False,58
landloper,129.03806765394927,False,58
notaris,123.59113567225452,False,58
dompteur,118.39770695831837,False,58
bedelaar,133.77235130478718,False,58
groenteboer,116.84831215643491,False,58
internist,121.5576109559936,False,58
slager,120.80795102122931,False,58
consument,130.03536370489007,False,58
serveerster,118.86274272932775,False,58
installateur,130.65076432205873,False,60
ober,122.28816511768584,False,60
schilder,130.3656152471675,False,60
monteur,128.93381664162882,False,60
slager,124.91776124795194,False,60
elektricien,116.27556223235297,False,60
notaris,125.09928707543064,False,60
bakker,147.42221750167877,False,60
kapitein,129.9578895165571,False,60
denker,138.08301873620437,False,60
groenteboer,123.63941247639609,False,60
kolonel,141.1273376530153,False,60
procureur,130.20013222532512,False,60
raadsman,128.14296526158697,False,60
kruidenier,131.52920553451577,False,60
admiraal,131.15766156589964,False,60
soldaat,125.95505315109361,False,60
kunstenaar,132.75264352420584,False,60
neuroloog,134.5585263793077,False,60
internist,123.99566803471471,False,60
advocaat,114.81652305685907,False,60
barman,127.97947608613298,False,60
loodgieter,116.62253879312259,False,60
wetenschapper,119.92358700209353,False,60
kruidenier,136.3349496156304,False,62
neuroloog,130.59885376713135,False,62
monnik,116.5615043039911,False,62
dokter,117.77308257205965,False,62
raadsman,132.279246706398,False,62
kapitein,124.40741563353754,False,62
auteur,132.8583882176332,False,62
admiraal,127.96131065141171,False,62
soldaat,124.2818986127034,False,62
slager,129.17705360843252,False,62
elektricien,118.45716510803675,False,62
chirurg,114.4714881187498,False,62
illustrator,128.42427852520768,False,62
procureur,131.38283423043745,False,62
internist,121.64686593960799,False,62
groenteboer,129.57265620998027,False,62
kloosterling,130.89147814186924,False,62
bakker,148.26106018489418,False,62
kluizenaar,121.4536876952634,False,62
journalist,126.49724626108656,False,62
monteur,133.90869495969082,False,62
kunstenaar,131.67435694678085,False,62
missionaris,126.57692889922554,False,62
kolonel,137.9198975048195,False,62
kunstenaar,132.88576455300165,False,64
monnik,119.62908682422871,False,64
kapitein,122.94861452598347,False,64
barman,125.69011909302016,False,64
admiraal,129.37939201769805,False,64
zanger,128.81757700537915,False,64
monteur,129.55419228391278,False,64
procureur,129.2948380603969,False,64
installateur,134.75494208926423,False,64
chirurg,115.1344538226482,False,64
kluizenaar,119.3360970311171,False,64
serveerster,120.68235591997085,False,64
kloosterling,132.25845264210668,False,64
loodgieter,116.50692659942875,False,64
soldaat,121.0991532892004,False,64
artiest,142.00051798598662,False,64
kelner,113.68455940143505,False,64
graficus,131.05652138876027,False,64
missionaris,129.63689100984828,False,64
raadsman,130.59057586366256,False,64
ober,123.62274079802083,False,64
dokter,118.74430177418392,False,64
kolonel,139.77216665314117,False,64
elektricien,117.28935530551287,False,64
groenteboer,125.08742445507872,False,66
artiest,138.69391133069144,False,66
soldaat,124.97617205834273,False,66
chirurg,118.11918646938584,False,66
serveerster,121.15546629239651,False,66
admiraal,131.6613408678944,False,66
kruidenier,131.45734623419412,False,66
neuroloog,129.97205459387075,False,66
kapitein,128.54509581053608,False,66
ober,124.85804825875054,False,66
illustrator,130.1495354389763,False,66
kunstenaar,129.25686485602628,False,66
installateur,134.19220581719964,False,66
raadsman,134.95106806291722,False,66
dokter,119.65900884530664,False,66
muzikant,127.97016120642498,False,66
slager,125.99527745613163,False,66
notaris,128.62668695368308,False,66
internist,121.91873232788946,False,66
kolonel,140.2491666486594,False,66
elektricien,116.5774031780899,False,66
bakker,146.97656643155526,False,66
zanger,124.8876480076312,False,66
deejay,134.35883967014976,False,66
groenteboer,120.98456057504218,False,68
kluizenaar,120.54983007452431,False,68
deejay,132.34139286986965,False,68
dokter,116.74087095039484,False,68
monnik,119.2428539239476,False,68
kloosterling,135.1904478766888,False,68
muzikant,131.4966769305965,False,68
serveerster,121.10446012947234,False,68
ober,122.6504173135041,False,68
zwerver,118.66707395693393,False,68
slager,123.06237341290611,False,68
procureur,132.56260233969417,False,68
kruidenier,131.06459279146796,False,68
artiest,140.00360490728656,False,68
missionaris,130.72905630053629,False,68
landloper,127.54729209177967,False,68
zanger,126.22589754852183,False,68
loodgieter,115.3155081417136,False,68
monteur,131.77275796261125,False,68
bakker,150.84561243525587,False,68
neuroloog,131.6253969591773,False,68
chirurg,119.23679539792329,False,68
internist,122.12818551673855,False,68
notaris,127.18067402188558,False,68
monteur,125.83327880655585,False,70
ober,121.129473703193,False,70
kolonel,148.13920847525486,False,70
kelner,111.07601191599416,False,70
consument,136.23213360021117,False,70
graficus,128.13495147617448,False,70
barman,125.76925183381456,False,70
goochelaar,122.68830942204042,False,70
dompteur,120.32567082181713,False,70
wetenschapper,119.70519386687171,False,70
verkoper,126.89253497097528,False,70
internist,121.13547533038857,False,70
soldaat,127.71033175824019,False,70
illustrator,131.88624682972215,False,70
loodgieter,114.23813454894741,False,70
installateur,129.81161754085272,False,70
elektricien,116.29915236319954,False,70
serveerster,116.76618952989217,False,70
